timestamp,RED,IR,GREEN
1772597714.509000,770333.000000,1157095.000000,3349.000000
1772597714.549000,770238.000000,1156993.000000,3011.000000
1772597714.589000,770087.000000,1156855.000000,2512.000000
1772597714.629000,770196.000000,1156963.000000,2272.000000
1772597714.669000,770280.000000,1157173.000000,2097.000000
1772597714.709000,770340.000000,1157322.000000,2045.000000
1772597714.749000,770461.000000,1157555.000000,2224.000000
1772597714.789000,770577.000000,1157725.000000,2407.000000
1772597714.829000,770692.000000,1157891.000000,2598.000000
1772597714.869000,770693.000000,1158039.000000,2886.000000
1772597714.909000,770753.000000,1158235.000000,3235.000000
1772597714.949000,770841.000000,1158417.000000,3507.000000
1772597714.989000,770919.000000,1158653.000000,3921.000000
1772597715.029000,770997.000000,1158698.000000,4364.000000
1772597715.069000,771012.000000,1158816.000000,4756.000000
1772597715.109000,771085.000000,1158976.000000,5289.000000
1772597715.149000,771091.000000,1159155.000000,5739.000000
1772597715.189000,771158.000000,1159275.000000,6350.000000
1772597715.229000,771146.000000,1159389.000000,6834.000000
1772597715.269000,771171.000000,1159334.000000,7363.000000
1772597715.309000,770923.000000,1158729.000000,6744.000000
1772597715.349000,770773.000000,1158098.000000,5455.000000
1772597715.389000,770623.000000,1157801.000000,4048.000000
1772597715.429000,770688.000000,1157898.000000,2953.000000
1772597715.469000,770777.000000,1157963.000000,2116.000000
1772597715.509000,770802.000000,1158028.000000,1317.000000
1772597715.549000,770823.000000,1158123.000000,877.000000
1772597715.589000,770795.000000,1158148.000000,554.000000
1772597715.629000,770824.000000,1158099.000000,99.000000
1772597715.669000,770687.000000,1157984.000000,-417.000000
1772597715.709000,770666.000000,1157965.000000,-850.000000
1772597715.749000,770668.000000,1158076.000000,-1129.000000
1772597715.789000,770676.000000,1158111.000000,-1134.000000
1772597715.829000,770676.000000,1158119.000000,-1132.000000
1772597715.869000,770637.000000,1158226.000000,-1024.000000
1772597715.909000,770637.000000,1158337.000000,-865.000000
1772597715.949000,770694.000000,1158399.000000,-551.000000
1772597715.989000,770695.000000,1158463.000000,-326.000000
1772597716.029000,770587.000000,1158411.000000,-38.000000
1772597716.069000,770635.000000,1158514.000000,371.000000
1772597716.109000,770639.000000,1158639.000000,747.000000
1772597716.149000,770527.000000,1158592.000000,1259.000000
1772597716.189000,770454.000000,1158525.000000,1628.000000
1772597716.229000,770345.000000,1158519.000000,2173.000000
1772597716.269000,770391.000000,1158562.000000,2733.000000
1772597716.309000,770227.000000,1158389.000000,3259.000000
1772597716.349000,769918.000000,1157604.000000,2747.000000
1772597716.389000,769639.000000,1156974.000000,1473.000000
1772597716.429000,769478.000000,1156690.000000,99.000000
1772597716.469000,769439.000000,1156565.000000,-865.000000
1772597716.509000,769345.000000,1156435.000000,-1690.000000
1772597716.549000,769260.000000,1156472.000000,-2398.000000
1772597716.589000,769403.000000,1156647.000000,-2739.000000
1772597716.629000,769405.000000,1156666.000000,-2974.000000
1772597716.669000,769295.000000,1156603.000000,-3298.000000
1772597716.709000,769148.000000,1156408.000000,-3723.000000
1772597716.749000,769237.000000,1156453.000000,-4044.000000
1772597716.789000,769096.000000,1156445.000000,-4118.000000
1772597716.829000,769146.000000,1156542.000000,-4138.000000
1772597716.869000,769044.000000,1156493.000000,-4019.000000
1772597716.909000,769100.000000,1156618.000000,-3821.000000
1772597716.949000,769208.000000,1156738.000000,-3537.000000
1772597716.989000,769219.000000,1156864.000000,-3184.000000
1772597717.029000,769292.000000,1156991.000000,-2806.000000
1772597717.069000,769296.000000,1157152.000000,-2438.000000
1772597717.109000,769345.000000,1157276.000000,-1940.000000
1772597717.149000,769431.000000,1157463.000000,-1409.000000
1772597717.189000,769603.000000,1157833.000000,-873.000000
1772597717.229000,769809.000000,1158206.000000,-348.000000
1772597717.269000,770145.000000,1158642.000000,343.000000
1772597717.309000,770360.000000,1158923.000000,918.000000
1772597717.349000,770268.000000,1158556.000000,619.000000
1772597717.389000,770131.000000,1158065.000000,-309.000000
1772597717.429000,770014.000000,1157844.000000,-1289.000000
1772597717.469000,770109.000000,1157886.000000,-2013.000000
1772597717.509000,770310.000000,1158147.000000,-2550.000000
1772597717.549000,770403.000000,1158436.000000,-2881.000000
1772597717.589000,770608.000000,1158645.000000,-2924.000000
1772597717.629000,770448.000000,1158568.000000,-2964.000000
1772597717.669000,770451.000000,1158542.000000,-3049.000000
1772597717.709000,770355.000000,1158369.000000,-3174.000000
1772597717.749000,770346.000000,1158445.000000,-3253.000000
1772597717.789000,770461.000000,1158687.000000,-3073.000000
1772597717.829000,770518.000000,1158891.000000,-2828.000000
1772597717.869000,770677.000000,1159050.000000,-2563.000000
1772597717.909000,770923.000000,1159580.000000,-1712.000000
1772597717.949000,770961.000000,1159654.000000,-1120.000000
1772597717.989000,771024.000000,1159848.000000,-638.000000
1772597718.029000,771201.000000,1160191.000000,-74.000000
1772597718.069000,771317.000000,1160380.000000,465.000000
1772597718.109000,771394.000000,1160511.000000,1098.000000
1772597718.149000,771518.000000,1160700.000000,1747.000000
1772597718.189000,771549.000000,1160958.000000,2407.000000
1772597718.229000,771617.000000,1161059.000000,3240.000000
1772597718.269000,771499.000000,1160942.000000,3812.000000
1772597718.309000,771415.000000,1160382.000000,3567.000000
1772597718.349000,771422.000000,1160292.000000,2785.000000
1772597718.389000,771402.000000,1160156.000000,1927.000000
1772597718.456000,771444.000000,1160130.000000,1300.000000
1772597718.496000,771345.000000,1159994.000000,910.000000
1772597718.536000,771316.000000,1160075.000000,646.000000
1772597718.576000,771401.000000,1160234.000000,544.000000
1772597718.616000,771439.000000,1160303.000000,494.000000
1772597718.656000,771250.000000,1160158.000000,530.000000
1772597718.696000,771133.000000,1159975.000000,381.000000
1772597718.736000,770994.000000,1159986.000000,427.000000
1772597718.776000,771055.000000,1160048.000000,559.000000
1772597718.816000,771077.000000,1160115.000000,797.000000
1772597718.856000,771022.000000,1160161.000000,1092.000000
1772597718.896000,771117.000000,1160435.000000,1526.000000
1772597718.936000,771074.000000,1160468.000000,2006.000000
1772597718.976000,771083.000000,1160592.000000,2407.000000
1772597719.016000,771163.000000,1160674.000000,2928.000000
1772597719.056000,771155.000000,1160891.000000,3505.000000
1772597719.096000,771292.000000,1161076.000000,4014.000000
1772597719.136000,771409.000000,1161222.000000,4664.000000
1772597719.176000,771545.000000,1161356.000000,5290.000000
1772597719.216000,771504.000000,1161635.000000,5985.000000
1772597719.256000,771486.000000,1161731.000000,6676.000000
1772597719.296000,771367.000000,1161659.000000,7408.000000
1772597719.336000,771351.000000,1161577.000000,7940.000000
1772597719.376000,771182.000000,1160940.000000,7611.000000
1772597719.416000,770981.000000,1160548.000000,6838.000000
1772597719.456000,770833.000000,1160295.000000,6237.000000
1772597719.496000,770865.000000,1160283.000000,5745.000000
1772597719.536000,770815.000000,1160206.000000,5453.000000
1772597719.576000,770865.000000,1160419.000000,5251.000000
1772597719.616000,770877.000000,1160409.000000,5197.000000
1772597719.656000,770700.000000,1160410.000000,5300.000000
1772597719.696000,770648.000000,1160273.000000,5237.000000
1772597719.736000,770485.000000,1160149.000000,5145.000000
1772597719.776000,770325.000000,1159932.000000,5304.000000
1772597719.816000,770183.000000,1159923.000000,5455.000000
1772597719.856000,770174.000000,1159952.000000,5735.000000
1772597719.896000,770103.000000,1159972.000000,6030.000000
1772597719.936000,770045.000000,1160017.000000,6453.000000
1772597719.976000,769965.000000,1159943.000000,6918.000000
1772597720.016000,769926.000000,1159987.000000,7386.000000
1772597720.056000,769937.000000,1159960.000000,7780.000000
1772597720.096000,769751.000000,1159935.000000,8246.000000
1772597720.136000,769767.000000,1159980.000000,8840.000000
1772597720.176000,769678.000000,1159950.000000,9324.000000
1772597720.216000,769716.000000,1160052.000000,9897.000000
1772597720.256000,769672.000000,1160093.000000,10561.000000
1772597720.296000,769619.000000,1160196.000000,11204.000000
1772597720.336000,769658.000000,1160229.000000,11798.000000
1772597720.376000,769322.000000,1159518.000000,11654.000000
1772597720.416000,769022.000000,1158841.000000,11110.000000
1772597720.456000,768894.000000,1158633.000000,10487.000000
1772597720.496000,768878.000000,1158532.000000,10010.000000
1772597720.536000,768772.000000,1158495.000000,9614.000000
1772597720.576000,768731.000000,1158459.000000,9435.000000
1772597720.616000,768812.000000,1158709.000000,9442.000000
1772597720.656000,768799.000000,1158694.000000,9425.000000
1772597720.696000,768753.000000,1158624.000000,9439.000000
1772597720.736000,768622.000000,1158504.000000,9357.000000
1772597720.776000,768623.000000,1158588.000000,9407.000000
1772597720.816000,768564.000000,1158621.000000,9484.000000
1772597720.856000,768719.000000,1158781.000000,9707.000000
1772597720.896000,768816.000000,1158996.000000,9923.000000
1772597720.936000,768903.000000,1159260.000000,10330.000000
1772597720.976000,769219.000000,1159654.000000,10639.000000
1772597721.016000,769418.000000,1160006.000000,11109.000000
1772597721.056000,769645.000000,1160270.000000,11639.000000
1772597721.096000,769804.000000,1160637.000000,12026.000000
1772597721.136000,770139.000000,1161088.000000,12622.000000
1772597721.176000,770228.000000,1161333.000000,13090.000000
1772597721.216000,770424.000000,1161614.000000,13758.000000
1772597721.256000,770515.000000,1161826.000000,14222.000000
1772597721.296000,770484.000000,1161564.000000,14152.000000
1772597721.336000,770347.000000,1161107.000000,13517.000000
1772597721.376000,770309.000000,1160986.000000,12841.000000
1772597721.416000,770389.000000,1161169.000000,12421.000000
1772597721.456000,770457.000000,1161357.000000,12127.000000
1772597721.496000,770531.000000,1161495.000000,11966.000000
1772597721.536000,770624.000000,1161733.000000,11922.000000
1772597721.576000,770673.000000,1161749.000000,12021.000000
1772597721.616000,770596.000000,1161718.000000,11973.000000
1772597721.656000,770646.000000,1161786.000000,11859.000000
1772597721.696000,770642.000000,1161814.000000,11745.000000
1772597721.736000,770753.000000,1162032.000000,11973.000000
1772597721.776000,770706.000000,1162151.000000,12205.000000
1772597721.816000,770800.000000,1162325.000000,12441.000000
1772597721.856000,770904.000000,1162462.000000,12758.000000
1772597721.896000,770893.000000,1162588.000000,13117.000000
1772597721.936000,770887.000000,1162742.000000,13474.000000
1772597721.976000,770901.000000,1162761.000000,13872.000000
1772597722.016000,771025.000000,1162912.000000,14251.000000
1772597722.056000,771011.000000,1163151.000000,14664.000000
1772597722.096000,771158.000000,1163280.000000,15141.000000
1772597722.136000,771061.000000,1163432.000000,15636.000000
1772597722.176000,771104.000000,1163424.000000,16178.000000
1772597722.216000,770886.000000,1163340.000000,16557.000000
1772597722.256000,770720.000000,1162595.000000,16171.000000
1772597722.296000,770376.000000,1162048.000000,15233.000000
1772597722.336000,770306.000000,1161840.000000,14258.000000
1772597722.376000,770331.000000,1161942.000000,13557.000000
1772597722.416000,770282.000000,1161896.000000,12967.000000
1772597722.456000,770271.000000,1161791.000000,12402.000000
1772597722.496000,770205.000000,1161949.000000,12096.000000
1772597722.536000,770057.000000,1161695.000000,11753.000000
1772597722.576000,769690.000000,1161341.000000,11477.000000
1772597722.616000,769524.000000,1161112.000000,11132.000000
1772597722.656000,769498.000000,1161202.000000,10848.000000
1772597722.696000,769558.000000,1161293.000000,10790.000000
1772597722.736000,769664.000000,1161506.000000,10815.000000
1772597722.776000,769821.000000,1161750.000000,10876.000000
1772597722.816000,769837.000000,1161833.000000,11085.000000
1772597722.856000,769964.000000,1162037.000000,11277.000000
1772597722.896000,769994.000000,1162163.000000,11477.000000
1772597722.936000,769979.000000,1162227.000000,11738.000000
1772597722.976000,769840.000000,1162139.000000,11941.000000
1772597723.016000,769750.000000,1162176.000000,12330.000000
1772597723.056000,769714.000000,1162205.000000,12779.000000
1772597723.096000,769685.000000,1162279.000000,13170.000000
1772597723.136000,769575.000000,1162166.000000,13596.000000
1772597723.176000,769517.000000,1162201.000000,14093.000000
1772597723.216000,769439.000000,1162095.000000,14494.000000
1772597723.256000,769141.000000,1161361.000000,14009.000000
1772597723.296000,768861.000000,1160767.000000,12966.000000
1772597723.336000,768570.000000,1160286.000000,11920.000000
1772597723.376000,768354.000000,1159954.000000,11079.000000
1772597723.416000,768176.000000,1159906.000000,10255.000000
1772597723.456000,768120.000000,1159746.000000,9554.000000
1772597723.496000,768085.000000,1159790.000000,9120.000000
1772597723.536000,768021.000000,1159759.000000,8789.000000
1772597723.576000,767836.000000,1159649.000000,8500.000000
1772597723.616000,767744.000000,1159437.000000,8062.000000
1772597723.656000,767761.000000,1159468.000000,7712.000000
1772597723.696000,767755.000000,1159535.000000,7567.000000
1772597723.736000,767754.000000,1159600.000000,7535.000000
1772597723.776000,767587.000000,1159592.000000,7600.000000
1772597723.816000,767573.000000,1159506.000000,7704.000000
1772597723.856000,767484.000000,1159503.000000,7834.000000
1772597723.896000,767386.000000,1159396.000000,8028.000000
1772597723.936000,767370.000000,1159454.000000,8259.000000
1772597723.976000,767362.000000,1159559.000000,8564.000000
1772597724.016000,767276.000000,1159512.000000,8813.000000
1772597724.056000,767200.000000,1159514.000000,9193.000000
1772597724.096000,767239.000000,1159585.000000,9552.000000
1772597724.136000,767194.000000,1159607.000000,10020.000000
1772597724.176000,767250.000000,1159649.000000,10440.000000
1772597724.216000,767056.000000,1159194.000000,9995.000000
1772597724.256000,766997.000000,1158924.000000,9043.000000
1772597724.296000,767096.000000,1158967.000000,8030.000000
1772597724.336000,767387.000000,1159273.000000,7197.000000
1772597724.376000,767683.000000,1159763.000000,6117.000000
1772597724.416000,767980.000000,1160171.000000,5819.000000
1772597724.456000,768041.000000,1160337.000000,5588.000000
1772597724.496000,768023.000000,1160421.000000,5395.000000
1772597724.536000,768067.000000,1160451.000000,5084.000000
1772597724.576000,768030.000000,1160555.000000,4880.000000
1772597724.616000,768188.000000,1160843.000000,4857.000000
1772597724.656000,768110.000000,1160891.000000,5002.000000
1772597724.696000,768290.000000,1161106.000000,5108.000000
1772597724.736000,768292.000000,1161347.000000,5348.000000
1772597724.776000,768302.000000,1161353.000000,5661.000000
1772597724.816000,768316.000000,1161533.000000,5878.000000
1772597724.856000,768363.000000,1161572.000000,6359.000000
1772597724.896000,768404.000000,1161754.000000,6590.000000
1772597724.936000,768437.000000,1161937.000000,7063.000000
1772597724.976000,768509.000000,1162075.000000,7573.000000
1772597725.016000,768508.000000,1162123.000000,8067.000000
1772597725.056000,768216.000000,1161549.000000,7869.000000
1772597725.096000,767990.000000,1160956.000000,6758.000000
1772597725.136000,767872.000000,1160657.000000,5753.000000
1772597725.176000,767897.000000,1160686.000000,4794.000000
1772597725.216000,767775.000000,1160665.000000,4005.000000
1772597725.256000,767684.000000,1160525.000000,3394.000000
1772597725.296000,767737.000000,1160628.000000,3033.000000
1772597725.336000,767683.000000,1160592.000000,2782.000000
1772597725.376000,767595.000000,1160546.000000,2531.000000
1772597725.416000,767488.000000,1160466.000000,2213.000000
1772597725.456000,767455.000000,1160453.000000,2014.000000
1772597725.496000,767475.000000,1160488.000000,1954.000000
1772597725.536000,767519.000000,1160652.000000,2036.000000
1772597725.576000,767573.000000,1160761.000000,2232.000000
1772597725.616000,767603.000000,1160854.000000,2444.000000
1772597725.656000,767547.000000,1160947.000000,2819.000000
1772597725.696000,767473.000000,1160862.000000,3123.000000
1772597725.736000,767409.000000,1160885.000000,3467.000000
1772597725.776000,767285.000000,1160870.000000,3908.000000
1772597725.816000,767175.000000,1160791.000000,4368.000000
1772597725.856000,767105.000000,1160748.000000,4895.000000
1772597725.896000,766983.000000,1160664.000000,5505.000000
1772597725.936000,766972.000000,1160737.000000,6084.000000
1772597725.976000,766782.000000,1160548.000000,6566.000000
1772597726.016000,766381.000000,1159822.000000,6392.000000
1772597726.056000,766048.000000,1159124.000000,5494.000000
1772597726.096000,765740.000000,1158647.000000,4488.000000
1772597726.136000,765655.000000,1158448.000000,3696.000000
1772597726.176000,765560.000000,1158323.000000,3061.000000
1772597726.216000,765446.000000,1158258.000000,2488.000000
1772597726.256000,765358.000000,1158176.000000,2225.000000
1772597726.296000,765219.000000,1158039.000000,1974.000000
1772597726.336000,765070.000000,1157904.000000,1731.000000
1772597726.376000,765068.000000,1157845.000000,1503.000000
1772597726.416000,764912.000000,1157748.000000,1347.000000
